PDS,ANZ_S,RTS_E28010.0,RTS_E28010.1,RTS_E28010.3,RTS_E28010.3.MW_A_PR,RTS_E28010.3.MW_M_PR,RTS_E28010.3.MW_A_PW,RTS_E28010.3.MW_M_PW,RTS_E28010.4,RTS_E28010.4.MW_A_PR,RTS_E28010.4.MW_M_PR,RTS_E28010.4.MW_A_PW,RTS_E28010.4.MW_M_PW,RTS_E28010.9,RTS_E28020.0,RTS_E28020.1,RTS_E28020.3,RTS_E28020.3.MW_A_PR,RTS_E28020.3.MW_M_PR,RTS_E28020.3.MW_A_PW,RTS_E28020.3.MW_M_PW,RTS_E28020.4,RTS_E28020.4.MW_A_PR,RTS_E28020.4.MW_M_PR,RTS_E28020.4.MW_A_PW,RTS_E28020.4.MW_M_PW,RTS_E28020.9,RTS_E28030.0,RTS_E28030.1,RTS_E28030.3,RTS_E28030.3.MW_A_PR,RTS_E28030.3.MW_M_PR,RTS_E28030.3.MW_A_PW,RTS_E28030.3.MW_M_PW,RTS_E28030.4,RTS_E28030.4.MW_A_PR,RTS_E28030.4.MW_M_PR,RTS_E28030.4.MW_A_PW,RTS_E28030.4.MW_M_PW,RTS_E28030.9,RTS_E28040.0,RTS_E28040.1,RTS_E28040.3,RTS_E28040.3.MW_A_PR,RTS_E28040.3.MW_M_PR,RTS_E28040.3.MW_A_PW,RTS_E28040.3.MW_M_PW,RTS_E28040.4,RTS_E28040.4.MW_A_PR,RTS_E28040.4.MW_M_PR,RTS_E28040.4.MW_A_PW,RTS_E28040.4.MW_M_PW,RTS_E28040.9,RTS_E28050.0,RTS_E28050.1,RTS_E28050.3,RTS_E28050.3.MW_A_PR,RTS_E28050.3.MW_M_PR,RTS_E28050.3.MW_A_PW,RTS_E28050.3.MW_M_PW,RTS_E28050.4,RTS_E28050.4.MW_A_PR,RTS_E28050.4.MW_M_PR,RTS_E28050.4.MW_A_PW,RTS_E28050.4.MW_M_PW,RTS_E28050.9,RTS_E28060.0,RTS_E28060.1,RTS_E28060.3,RTS_E28060.3.MW_A_PR,RTS_E28060.3.MW_M_PR,RTS_E28060.3.MW_A_PW,RTS_E28060.3.MW_M_PW,RTS_E28060.4,RTS_E28060.4.MW_A_PR,RTS_E28060.4.MW_M_PR,RTS_E28060.4.MW_A_PW,RTS_E28060.4.MW_M_PW,RTS_E28060.9,RTS_E28070.0,RTS_E28070.1,RTS_E28070.3,RTS_E28070.3.MW_A_PR,RTS_E28070.3.MW_M_PR,RTS_E28070.3.MW_A_PW,RTS_E28070.3.MW_M_PW,RTS_E28070.4,RTS_E28070.4.MW_A_PR,RTS_E28070.4.MW_M_PR,RTS_E28070.4.MW_A_PW,RTS_E28070.4.MW_M_PW,RTS_E28070.9,RTS_E28080.0,RTS_E28080.1,RTS_E28080.3,RTS_E28080.3.MW_A_PR,RTS_E28080.3.MW_M_PR,RTS_E28080.3.MW_A_PW,RTS_E28080.3.MW_M_PW,RTS_E28080.4,RTS_E28080.4.MW_A_PR,RTS_E28080.4.MW_M_PR,RTS_E28080.4.MW_A_PW,RTS_E28080.4.MW_M_PW,RTS_E28080.9,RTS_E28090.0,RTS_E28090.1,RTS_E28090.3,RTS_E28090.3.MW_A_PR,RTS_E28090.3.MW_M_PR,RTS_E28090.3.MW_A_PW,RTS_E28090.3.MW_M_PW,RTS_E28090.4,RTS_E28090.4.MW_A_PR,RTS_E28090.4.MW_M_PR,RTS_E28090.4.MW_A_PW,RTS_E28090.4.MW_M_PW,RTS_E28090.9,RTS_E28100.0,RTS_E28100.1,RTS_E28100.3,RTS_E28100.3.MW_A_PR,RTS_E28100.3.MW_M_PR,RTS_E28100.3.MW_A_PW,RTS_E28100.3.MW_M_PW,RTS_E28100.4,RTS_E28100.4.MW_A_PR,RTS_E28100.4.MW_M_PR,RTS_E28100.4.MW_A_PW,RTS_E28100.4.MW_M_PW,RTS_E28100.9,RTS_E28110.0,RTS_E28110.1,RTS_E28110.3,RTS_E28110.3.MW_A_PR,RTS_E28110.3.MW_M_PR,RTS_E28110.3.MW_A_PW,RTS_E28110.3.MW_M_PW,RTS_E28110.4,RTS_E28110.4.MW_A_PR,RTS_E28110.4.MW_M_PR,RTS_E28110.4.MW_A_PW,RTS_E28110.4.MW_M_PW,RTS_E28110.9,RTS_E28120.0,RTS_E28120.1,RTS_E28120.3,RTS_E28120.3.MW_A_PR,RTS_E28120.3.MW_M_PR,RTS_E28120.3.MW_A_PW,RTS_E28120.3.MW_M_PW,RTS_E28120.4,RTS_E28120.4.MW_A_PR,RTS_E28120.4.MW_M_PR,RTS_E28120.4.MW_A_PW,RTS_E28120.4.MW_M_PW,RTS_E28120.9,RTS_E28130.0,RTS_E28130.1,RTS_E28130.3,RTS_E28130.3.MW_A_PR,RTS_E28130.3.MW_M_PR,RTS_E28130.3.MW_A_PW,RTS_E28130.3.MW_M_PW,RTS_E28130.4,RTS_E28130.4.MW_A_PR,RTS_E28130.4.MW_M_PR,RTS_E28130.4.MW_A_PW,RTS_E28130.4.MW_M_PW,RTS_E28130.9,RTS_E28140.0,RTS_E28140.1,RTS_E28140.3,RTS_E28140.3.MW_A_PR,RTS_E28140.3.MW_M_PR,RTS_E28140.3.MW_A_PW,RTS_E28140.3.MW_M_PW,RTS_E28140.4,RTS_E28140.4.MW_A_PR,RTS_E28140.4.MW_M_PR,RTS_E28140.4.MW_A_PW,RTS_E28140.4.MW_M_PW,RTS_E28140.9
1785045,41,1,,3,23,810,"4,62","163,372222",37,"55,891892","2021,891892","11,716473","425,294266",,,37,4,"8,5","283,75","1,159549","38,873273",,,,,,,1,1,1,5,165,"1,458333","48,125",38,"26,605263","836,447368","5,460034","171,494856",,1,26,9,"14,222222","433,333333","3,088768","94,104488",5,31,954,"4,988803","154,356881",,2,38,1,44,1340,"9,058824","275,882353",,,,,,,,1,8,"12,25","248,75","2,490734","50,338486",32,"24,21875","544,375","5,019264","113,240298",,41,,,,,,,,,,,,,,4,6,"8,166667","131,666667","1,822194","29,351641",31,"12,258065","227,580645","2,62326","49,849924",,3,8,7,2,105,",440498","23,126146",23,"3,304348","178,043478",",683016","36,501736",,6,35,,,,,,,,,,,,1,21,17,"5,235294","214,117647","1,196935","48,976843",2,"5,5",225,"1,652778","67,708334",,41,,,,,,,,,,,,,2,,3,1,30,",258911","7,767324",36,"2,833333","86,666667",",591151","18,02747",,6,,,,,,,35,"2,257143","34,714286",",443618","6,82882",
1785046,99,,6,12,24,"716,666667","4,988624","149,5675",81,"41,790123","1276,91358","8,820687","269,716787",,5,47,8,"7,625","181,25","1,633673","39,544323",39,"16,794872","464,487179","3,276113","91,585722",,1,40,2,"11,5",345,"1,729749","51,892478",56,"21,410714","684,910714","4,448822","143,65822",,11,39,23,"9,521739","476,086957","2,010307","99,796494",26,"16,038462","850,961538","3,125635","164,622272",,36,56,6,"22,5","1001,666667","4,985307","221,151172",1,38,1920,"6,487805","327,804878",,7,16,18,"9,444444","262,777778","1,779417","49,545034",58,"13,62069","387,844828","3,224396","91,427596",,26,,47,1,60,",218579","13,114725",26,"2,384615","143,076923",",550975","33,05849",,13,7,31,"2,16129","119,516129",",495496","27,994881",48,"4,833333","231,875","1,028195","49,9063",,3,14,16,"2,0625","90,9375",",50464","22,161924",66,"4,166667","307,272727",",931283","66,883748",,47,35,9,"4,111111","213,333333",",975221","50,470193",8,"6,875","352,5","1,567711","79,397518",,66,7,6,3,180,",801901","48,114082",20,"8,65","514,5","1,649494","97,715838",,92,4,1,3,180,",381818","22,909091",2,6,360,",995098","59,705883",,9,7,1,1,30,",291667","8,75",82,"3,012195","97,317073",",693424","22,691678",,20,,,,,,,79,"1,759494","36,64557",",37643","7,732871",
1957438,211,,1,4,"16,5","682,5","4,026353","166,145299",206,"39,383495","1463,373786","9,193018","341,369407",,3,18,20,"4,95","185,75","1,117479","40,196968",170,"8,229412","543,441176","1,96839","130,621372",,1,23,20,"5,5",201,"1,313032","48,589169",167,"15,113772","619,401198","3,487461","142,576146",,4,85,42,"10,071429",435,"2,354197","102,06429",80,"16,6625","723,125","3,831274","166,362662",,95,90,11,"25,454545","1006,363636","6,325294","249,61881",15,"38,266667",1509,"8,753531","345,560482",,29,84,34,"6,911765","207,352941","1,641374","49,241208",64,"15,1875","452,8125","3,420682","101,86847",,13,18,,,,,,180,"3,077778","138,5",",74957","33,730649",,3,20,32,"4,40625","121,71875","1,171394","30,75824",156,"10,737179","283,557692","2,586499","68,307738",,11,115,53,"2,754717","90,283019",",647985","21,388046",32,"4,46875","182,34375","1,033589","41,922092",,80,52,27,5,"221,666667","1,118862","49,502756",52,"8,615385","433,557692","2,048882","102,357543",,81,44,41,"3,634146","218,04878",",787162","47,229685",45,"5,066667",304,"1,161988","69,71926",,181,4,9,3,180,",835935","50,156077",17,"5,529412","331,764706","1,32659","79,595411",,3,,41,1,30,",27194","8,158189",167,"2,51497","99,341317",",593496","23,563427",,45,,,,,,,166,"1,849398","68,313253",",45056","16,56378",
1957439,99,,1,1,20,600,"5,6",168,97,"55,319588","1641,85567","12,150538","361,32985",,5,89,,,,,,5,"13,4",759,"3,837285","216,527379",,,37,18,"7,111111","213,333333","1,7289","51,866998",44,"14,022727","422,386364","2,83845","85,879675",,5,15,22,"9,727273","477,272727","2,143127","104,920213",57,"17,421053","788,421053","3,632669","166,981665",,49,49,1,28,840,"7,259259","217,777778",,,,,,,11,26,29,12,"201,724138","2,766936","46,923385",33,"27,030303","446,969697","5,525369","90,785137",,98,,,,,,,1,6,360,"1,235294","74,117647",,4,17,1,3,105,"1,105263","38,684211",77,"5,649351","243,311688","1,277411","54,581067",,,,,,,,,99,"32,989899","1470,454545","7,247269","322,713216",,10,57,17,"3,764706","196,470588",",925603","48,125134",15,"6,866667","399,333333","1,442861","84,309211",,65,3,2,3,180,",826389","49,583334",29,"6,448276","386,896552","1,547353","92,84117",,79,2,3,3,180,",918421","55,105263",15,"8,066667",484,"1,544259","92,65556",,,,1,1,30,",35","10,5",98,"9,295918","275,357143","2,053331","60,838896",,81,,,,,,,18,"1,166667","17,5",",261736","3,926042",
1957440,37,,,,,,,,37,"57,108108","2142,972973","11,615235","434,217801",,20,7,2,"7,5","247,5","1,182693","41,105769",8,"12,625","418,125","2,053102","67,493419",,,,1,7,270,"1,361111","52,5",36,"27,861111","917,916667","5,284308","174,028001",,1,18,11,"15,181818","504,545455","2,99874","100,89777",7,"23,714286","767,142857","4,931107","159,086163",,1,36,,,,,,,,,,,,1,4,6,"13,5","209,166667","3,185292","49,431672",26,"27,346154","568,653846","5,131117","105,457824",,19,,18,1,60,",188553","11,313193",,,,,,,,,,,,,,37,"28,108108","459,189189","5,516513","90,239737",,5,13,6,"2,333333",90,",511637","19,204225",13,"3,538462","159,230769",",746023","34,602206",,9,14,9,"4,222222","253,333333",",781422","46,885314",5,6,360,"1,390889","83,453314",,1,18,13,"7,846154","253,846154","1,527123","48,595243",5,"9,8",327,"2,030855","66,672848",,27,10,,,,,,,,,,,,,,10,1,30,",218314","6,54941",27,"2,851852","95,555556",",546418","18,119596",,,,,,,,,37,2,45,",408414","9,171922",
1957441,288,,,,,,,,288,"62,243056","2246,371528","15,394373","555,307013",,2,38,4,"9,25","133,75","3,02037","43,782408",244,"20,168033","317,622951","4,852537","73,840974",,7,91,9,"7,777778","233,333333","1,821044","54,631327",181,"14,38674","433,922652","3,24459","97,855365",,15,17,30,"14,633333","456,833333","3,214534","100,198495",226,"17,876106","587,300885","4,48923","146,341729",,170,107,3,"25,666667",1100,"5,358947","229,549176",8,"40,25",1935,"6,781194","331,08639",,1,6,10,"6,6",198,"1,681673","50,450179",271,"12,763838","380,369004","3,104461","92,579591",,18,,,,,,,270,1,90,",269459","24,251278",,,4,10,"5,4","134,5","1,6295","40,376592",274,"8,069343","272,846715","2,183324","73,648132",,,9,,,,,,279,"2,831541","169,408602",",772299","46,257717",,6,32,35,"3,628571","202,714286",",830445","47,003155",215,"6,260465","374,372093","1,584933","94,359296",,148,15,12,"4,666667","233,333333",",991959","49,597968",113,"6,619469","330,973451","1,686394","84,3197",,267,,,,,,,21,2,200,",453879","45,387883",,2,,4,1,30,",233724","7,011734",282,"2,943262","127,85461",",770892","33,873236",,2,,,,,,,286,"1,062937","16,625874",",2864","4,405801",
1957442,338,,,,,,,,338,"53,455621","1918,313609","13,148764","472,105755",,222,91,9,"8,222222",165,"2,173615","41,258072",16,10,"434,0625","2,508219","101,948403",,81,61,27,"7,037037","212,222222","1,653926","49,465106",169,"15,775148","508,550296","3,860567","124,846291",,34,154,60,"8,7",427,"2,048207","101,210013",90,"13,788889","699,333333","3,265629","165,7182",,174,146,16,"20,8125","945,9375","5,140913","232,877585",2,24,1110,"7,08426","327,25",,184,82,21,"7,47619","216,666667","1,769122","51,274722",51,"13,45098","389,509804","3,306674","96,287527",,338,,,,,,,,,,,,,126,153,34,"2,735294","114,264706",",706347","29,564953",25,"3,8",162,",908918","38,71285",,309,18,8,3,90,",794953","23,848592",3,4,120,",955278","28,658354",,41,244,31,"4,16129","207,580645","1,041451","51,840919",22,"5,909091","294,545455","1,561259","77,591925",,211,57,29,"3,689655","194,482759",",9341","49,449962",41,"5,95122","335,487805","1,443804","81,340703",,284,9,17,3,180,",796056","47,763323",28,"4,035714","242,142857","1,018923","61,135387",,1,,65,"1,015385",30,",278687","8,199074",272,"3,422794","121,985294",",856469","30,547771",,324,,,,,,,14,1,"32,142857",",217379","6,84524",
1957443,211,,,4,19,"562,5","5,266204","155,701389",207,"58,067633","1778,405797","13,710867","420,208704",,2,21,69,"10,434783","160,434783","2,597011","39,657892",119,"17,378151","571,512605","4,279771","140,045259",,43,69,5,6,213,"1,399684","51,311653",94,"15,053191","721,914894","3,40707","163,420786",,1,93,31,"11,709677","413,709677","2,900255","102,764989",86,"22,22093","750,872093","4,954239","167,932761",,127,82,2,"32,5",990,"8,425926","256,666667",,,,,,,75,46,38,"6,763158","216,315789","1,513997","48,27915",52,"10,480769","371,538462","2,597113","91,376838",,50,,,,,,,161,"1,031056","92,795031",",257272","23,154491",,1,1,1,3,120,",777778","31,111111",208,"5,427885","255,769231","1,348047","63,505805",,4,2,,,,,,205,"3,034146","214,756098",",750622","52,902754",,4,142,27,"4,925926","218,333333","1,151598","50,645141",38,"8,552632","439,342105","1,913655","98,086606",,63,20,14,"3,214286","192,857143",",773538","46,412302",114,"7,307018","438,421053","1,705331","102,31987",,188,3,15,3,180,",741915","44,514917",5,"5,2",312,"1,11992","67,195195",,2,,5,1,30,",235581","7,067435",204,"2,745098","123,970588",",674732","30,389572",,7,,,,,,,204,"1,147059","34,411765",",281555","8,453089",
1957444,135,,,4,"21,25","637,5","5,554924","166,647727",131,"49,175573","1499,198473","13,409515","408,368089",,26,14,21,"2,761905","165,714286",",739957","44,397386",74,"4,256757","240,202703","1,186821","67,357106",,1,19,22,"4,272727","181,363636","1,280308","53,240493",93,"11,516129","421,129032","3,055356","111,586988",,58,33,8,"8,75","386,25","2,308742","100,57067",36,"16,833333","657,5","4,204866","165,371063",,113,22,,,,,,,,,,,,57,15,22,"9,636364","189,318182","2,745985","53,881662",41,"14,634146","298,536585","3,92875","80,291996",,32,,20,1,60,",297253","17,835178",83,"2,012048","120,722892",",559549","33,57295",,,5,1,5,120,"1,060606","25,454545",129,"7,348837","230,697674","2,07815","65,300996",,82,2,8,"1,375",90,",413195","27,416667",43,"2,534884","178,604651",",687721","48,420346",,5,39,53,"3,301887","161,320755",",938989","45,729911",38,5,"258,947368","1,420948","72,9927",,77,20,11,"4,090909","184,090909","1,128471","50,781216",27,"6,37037","286,666667","1,715545","77,199533",,107,6,11,"2,818182","174,545455",",896212","55,681818",11,3,210,",791693","55,418538",,,,,,,,,135,"4,481481","129,777778","1,236702","35,936243",,1,,,,,,,134,"1,761194","27,425373",",503855","7,826836",
1957445,155,,3,5,"21,4",641,"5,327068","159,59992",147,"48,462585","1457,687075","11,952158","359,039877",,4,51,7,"5,857143","162,857143","1,484725","40,897948",93,"14,752688","436,612903","3,412626","100,715865",,,21,16,"6,75","221,25","1,503059","49,551705",118,"14,940678","499,322034","3,5428","119,061149",,8,28,37,"14,432432","413,243243","3,604964","103,505403",82,"27,060976","751,097561","6,29674","175,051397",,66,82,6,"22,833333","902,5","5,344393","216,024434",1,34,1275,"9,153846","343,269231",,43,29,22,"7,818182","189,545455","2,014664","49,200407",61,"19,409836","524,918033","4,574064","124,031742",,13,11,9,"1,111111","61,666667",",334067","18,747723",122,"2,934426",150,",717381","36,63733",,10,5,4,3,"122,5",",853312","35,032408",136,"11,632353","253,566176","2,873629","65,203079",,13,13,1,3,90,",617647","18,529412",128,"4,320313","257,109375","1,117786","66,274448",,4,39,50,"5,26",219,"1,206765","49,501631",62,"7,951613","311,129032","2,220841","86,705287",,9,25,49,"5,959184","210,306122","1,406431","50,270305",72,"8,361111","288,75","2,106189","73,384188",,132,5,12,3,180,",790942","47,456504",6,"5,166667",310,"1,382108","82,9265",,29,15,54,1,30,",261797","7,853913",57,"2,333333","68,947368",",560402","16,57122",,111,,,,,,,44,"1,181818","26,590909",",284692","6,224928",
1957446,52,,,2,"14,5",600,"3,986111","165,034722",50,"32,32","1397,1","7,777165","337,19165",,,1,,,,,,51,"9,254902","501,862745","2,249766","123,231963",,,,,,,,,52,"22,5","942,403846","5,458525","229,211735",,1,3,5,"11,4",384,"3,124074","106,302778",43,"25,906977","972,906977","6,341589","238,24147",,27,10,5,"26,8",1185,"6,022595","266,307974",10,"31,1","1360,5","7,836933","342,754957",,1,1,3,"6,333333",190,"1,538272","46,148148",47,"9,191489","271,914894","2,279493","67,596309",,4,,3,1,60,",319753","19,185185",45,2,120,",516127","30,967634",,1,1,1,3,140,"1,05",49,49,"6,326531","309,795918","1,641461","80,169213",,2,,1,3,100,",583333","19,444444",49,"4,244898","286,530612","1,109254","75,502211",,2,5,2,3,150,"1,05","52,5",43,"7,976744","423,837209","1,969656","104,461772",,2,6,4,"4,75","213,75","1,238773","55,744792",40,"6,4",288,"1,623242","73,045912",,25,5,1,3,180,"1,05",63,21,"4,142857","248,571429","1,138772","68,326338",,1,,,,,,,51,"3,921569","144,705882","1,013381","36,949552",,2,,,,,,,50,"1,32","22,5",",338581","5,657068",
1957447,391,1,18,40,"26,625","816,375","5,111734","156,143911",332,"59,623494","2301,370482","11,913734","460,447913",,16,101,14,"6,571429","222,857143","1,186134","41,903472",260,"31,961538","1505,538462","5,967185","274,488601",,28,91,32,"4,875","244,6875","1,003822","48,797849",240,"8,254167","426,625","1,724096","88,752031",,44,51,72,"10,041667","530,416667","1,938461","101,855107",224,"15,191964","804,308036","2,968654","158,065966",,207,104,34,"26,705882","1425,441176","4,742239","248,114744",46,"47,282609","2664,456522","8,697439","494,277029",,23,64,61,"11,393443","272,04918","2,173725","52,515772",243,"17,753086","460,576132","3,502091","90,640231",,51,,19,1,60,",260476","15,628561",321,"2,024922","121,495327",",434846","26,090773",,42,12,17,3,"117,941176",",713668","27,313816",320,"17,3875","386,171875","3,819787","84,048744",,47,51,35,2,"104,571429",",471306","24,632442",258,"3,891473","233,139535",",846733","50,308651",,10,131,91,"6,241758","247,087912","1,269566","49,771887",159,"13,918239","710,566038","2,824599","141,165428",,230,47,24,"5,5","243,125","1,118211","49,318691",90,"13,144444","504,666667","2,576592","99,556474",,371,2,,,,,,18,2,240,",487132","58,455857",,,,1,2,30,",285714","4,285714",390,"7,123077","136,692308","1,461843","28,324592",,33,,2,1,10,",159834","1,59834",356,"2,803371","127,106742",",607921","27,509046",
1957448,58,,,,,,,,58,"53,931034","1823,534483","11,339184","383,74408",,1,38,10,"6,2",195,"1,285336","39,067617",9,12,"388,888889","2,30894","74,766749",,,3,4,6,195,"1,562069","50,827586",51,"23,745098","749,117647","4,797545","151,336713",,9,27,11,16,"483,636364","3,267026","98,936716",11,"21,272727","649,090909","4,954834","151,260049",,1,55,2,33,1010,"8,242657","252,286079",,,,,,,4,4,7,"11,571429","268,571429","2,208546","50,816716",43,"24,27907","543,139535","5,049415","113,075206",,38,5,,,,,,15,"2,4",108,",54413","24,485835",,,3,5,"5,4",118,"1,318107","29,310891",50,"11,98","226,1","2,589021","49,491938",,12,19,3,2,100,",417743","20,681492",24,"2,875","163,125",",672433","38,13824",,13,29,10,"5,9",206,"1,262666","44,638297",6,8,265,"2,149925","71,565773",,1,30,20,"5,2","230,75","1,110631","49,508518",7,"6,857143","297,857143","1,668647","71,676041",,58,,,,,,,,,,,,,1,,,,,,,57,"3,175439","111,842105",",683833","24,264064",,9,,,,,,,49,"1,918367","33,061224",",388409","6,71377",
1957449,244,,,3,"22,666667",720,"5,435294","171,294118",241,"56,182573","2055,746888","14,115068","515,501923",,66,17,11,"9,545455","228,636364","1,647408","43,946489",150,"6,093333","326,833333","1,400037","75,853295",,6,13,10,"7,3","235,5","1,682346","53,890363",215,"14,716279","532,534884","3,535444","130,677787",,55,3,14,"14,428571",510,"3,032415","106,809951",172,"13,145349","507,55814","3,348066","129,103768",,155,56,5,"28,4",1206,"6,651538","285,404318",28,"40,107143","1616,25","9,061516","361,798269",,37,12,15,"8,266667","198,333333","2,130878","51,143372",180,"19,294444","494,861111","4,751238","122,420045",,7,24,9,2,70,",505354","17,592208",204,"3,196078","119,705882",",858743","31,961651",,1,14,22,"2,818182","114,318182",",732444","29,934087",207,"5,777778","245,2657","1,531316","65,652659",,11,44,85,"2,329412","94,764706",",654053","26,572679",104,"4,096154","175,673077","1,118122","47,584409",,98,4,6,6,235,"1,278226","52,622894",136,"5,536765",255,"1,387296","63,47353",,85,21,54,"4,037037",200,"1,007772","48,722244",84,"4,25","228,928571","1,216593","64,932241",,224,,1,2,150,",291667","21,875",19,3,210,",894521","62,616452",,6,1,12,1,30,",265463","7,963901",225,"2,911111","100,4",",77984","26,921036",,5,,,,,,,239,"1,07113","31,945607",",285553","8,531443",
1957450,121,,4,6,"23,5",715,"5,014639","153,031777",111,"42,684685","1346,351351","10,078775","318,035606",,9,41,12,"6,833333","209,166667","1,482548","45,342084",59,"8,830508","295,254237","2,165702","71,413982",,18,18,36,"7,833333","228,611111","1,829662","53,306156",49,"10,061224","294,693878","2,394183","70,047596",,4,42,21,"10,142857","433,095238","2,439531","105,459561",54,"14,185185","716,481481","3,134232","158,128773",,41,59,6,28,"1118,333333","6,333599","251,855837",15,38,"1486,666667","8,604576","338,628891",,2,4,11,"7,545455","208,181818","1,794348","50,001898",104,"23,461538","603,942308","5,464046","140,970554",,18,,,,,,,103,1,90,",245188","22,066961",,,10,12,"2,083333","121,25",",466439","27,257164",99,"20,878788","357,171717","5,055968","87,371701",,33,43,8,2,90,",525866","23,663944",37,"10,891892","381,081081","2,433666","85,906149",,77,8,15,"3,666667","215,333333",",799743","46,351221",21,4,"237,142857","1,084568","64,074074",,45,10,10,"4,5",207,"1,079878","49,520969",56,"7,571429",435,"1,841289","105,60388",,105,1,11,3,180,",815602","48,936141",4,"4,5",270,",945348","56,720867",,,,,,,,,121,"6,586777","187,809917","1,559053","44,890455",,,,,,,,,121,"2,066116","55,53719",",501012","13,378875",
1957451,209,,1,9,"28,444444","916,666667","4,835672","156,87104",199,"50,874372","1724,095477","10,784153","364,114857",,,8,8,"8,375","191,875","1,949987","44,020194",193,"18,611399","523,212435","3,894035","108,37453",,,20,13,"3,923077","205,384615",",912946","47,687713",176,"12,005682",675,"2,528288","141,501525",,3,25,20,"17,6",585,"3,206826","107,773633",161,"20,975155","688,695652","4,585412","151,49328",,63,84,16,"28,4375","1381,875","5,419965","259,443697",46,"45,782609","2270,217391","8,491303","413,810813",,34,22,12,"9,583333","297,5","1,633311","50,999341",141,"19,673759","593,191489","4,155981","125,324114",,4,,5,1,60,",262404","15,744258",200,"3,25","194,4",",724049","43,355452",,4,4,5,"2,8",132,",703514","33,758108",196,"5,44898","279,489796","1,223158","62,793783",,15,25,2,2,100,",60926","30,462963",167,"2,263473","211,616766",",506552","46,788518",,,6,13,"5,307692","245,769231","1,121186","51,484954",190,"11,452632","594,710526","2,374818","123,031246",,138,10,6,"3,833333",230,",76616","45,969569",55,"6,981818","418,909091","1,364404","81,864246",,54,117,5,2,138,",64","44,25",33,3,210,",712621","49,883474",,3,5,4,"1,25",30,",309944","7,754187",197,"3,563452","121,903553",",771013","26,907943",,5,,,,,,,204,"1,063725","15,955882",",239697","3,595463",
1957452,286,,1,2,"19,5",645,"4,885696","161,05364",283,"54,194346","1970,883392","12,738039","463,846529",,,80,43,"7,116279","181,046512","1,641161","41,698654",163,"13,423313","371,90184","3,103426","85,293938",,7,47,10,7,237,"1,521321","51,271876",222,"15,058559","640,945946","3,477393","148,680948",,,41,35,"8,028571",462,"1,797575","103,629675",210,"12,009524","677,071429","2,843802","160,360976",,112,159,13,"26,076923","1324,615385","4,954087","250,643491",2,"32,5",1650,"6,148649","312,162163",,72,44,28,"8,428571","208,928571","2,041749","49,870418",142,"16,591549","446,197183","3,921348","105,389183",,16,,11,1,60,",283398","17,003885",259,"2,752896","165,173745",",658333","39,499993",,1,43,58,"4,534483","120,948276","1,11541","29,83406",184,"19,570652","373,967391","4,733959","90,104683",,9,60,4,2,90,",493933","22,226974",213,"2,934272","167,887324",",697546","39,825753",,107,96,33,"2,393939","203,636364",",544523","46,694717",50,"4,34",432,",998575","100,020485",,75,110,56,"4,678571","190,178571","1,195054","47,670348",45,"5,933333","311,333333","1,479149","77,262846",,233,9,7,3,180,",820593","49,235589",37,"4,945946","296,756757","1,127487","67,649195",,2,,66,1,30,",260212","7,806357",218,"2,100917","91,444954",",495418","21,66427",,44,,,,,,,242,1,30,",239439","7,183189",
1957453,131,,1,3,"22,666667",700,"4,937198","152,782609",127,"42,330709","1337,440945","10,278254","325,529039",,,,1,20,490,"1,842105","45,131579",130,"59,276923","553,615385","14,704523","140,5655",,7,8,23,"6,695652","206,086957","1,673663","51,562534",93,"13,473118","482,580645","3,249544","115,258376",,10,22,26,"7,192308","426,923077","1,767806","104,963273",73,"9,041096","540,410959","2,208135","131,974736",,88,40,3,15,880,"4,511111",266,,,,,,,12,13,35,"11,542857","203,428571","3,04678","53,751871",71,"18,676056","349,788732","4,409085","82,561776",,13,,36,"1,027778","60,416667",",290967","17,244592",82,2,120,",494246","29,654731",,,10,16,"5,5","125,9375","1,508689","34,943475",105,"8,67619","268,285714","2,126224","65,906893",,11,11,,,,,,109,"12,669725","260,642202","3,130843","64,497425",,4,17,8,"4,375","238,125",",862056","48,538038",102,"4,813725","286,470588","1,193946","71,146606",,36,31,38,"6,631579","214,736842","1,548713","49,93295",26,"9,576923","327,692308","2,191816","77,401072",,119,3,1,2,150,",5","37,5",8,3,210,",738575","51,700253",,1,1,9,1,30,",253948","7,618437",120,"4,375","98,416667","1,101067","24,777485",,23,,,,,,,108,"1,185185","18,472222",",303364","4,742258",
1957454,35,,,,,,,,35,"40,2","1849,714286","9,511189","437,664462",,6,28,,,,,,1,15,450,"3,888889","116,666667",,10,3,3,"8,333333",250,"1,598095","47,942857",19,18,"543,157895","3,968853","119,884307",,,4,3,"6,666667",400,"1,538632","92,317949",28,"15,464286","926,785714","3,556074","213,064468",,25,8,1,35,1290,"5,444444","200,666667",1,32,1170,"8,296296","303,333333",,3,22,7,"6,857143","205,714286","1,674404","50,232136",3,"11,333333",340,"2,723039","81,691176",,27,,7,1,60,",256493","15,389569",1,2,120,",5",30,,,1,2,3,120,",628379","26,351352",32,"10,34375","388,125","2,47945","93,371898",,1,5,11,2,90,",44127","19,857165",18,"3,388889","183,333333",",81453","43,894176",,5,28,1,3,180,",84","50,4",1,3,180,1,60,,3,16,5,"3,6",216,",738479","44,308703",11,"5,545455","332,727273","1,271965","76,317885",,35,,,,,,,,,,,,,2,,,,,,,33,"2,606061","110,909091",",602527","25,79641",,7,,,,,,,28,1,30,",24329","7,298717",
